Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
C, reverse-complement,-1,2.260498047,1.324645996,0,0.371887207,93,27.5,127300
C, reverse-complement,-1,2.238708496,1.310424805,0,0.372009277,94,30.2,127500
C, reverse-complement,-1,2.237670898,1.305847168,0,0.375061035,94,27.8,127076
C, reverse-complement,-1,2.205566406,1.282531738,0,0.366699219,93,27.8,127164
C, reverse-complement,-1,2.24987793,1.321777344,0,0.371826172,92,27.8,127448
C, reverse-complement,-1,2.259521484,1.314453125,0,0.371887207,93,27.8,126860
C, reverse-complement,-1,2.24822998,1.32043457,0,0.372253418,93,27.8,127248
C, reverse-complement,-1,2.24810791,1.32019043,0,0.374694824,93,27.8,127296
C, reverse-complement,-1,2.245788574,1.314086914,0,0.36895752,93,27.8,127516
C, reverse-complement,-1,2.230651855,1.302246094,0,0.367553711,93,27.8,127128
C, reverse-complement,-1,2.221923828,1.305847168,0,0.369018555,92,27.8,127256
C, spectral-norm,-1,15.60961914,13.87640381,0,0.898742676,371,27,2200
C, spectral-norm,-1,15.63232422,13.89483643,0,0.898620605,371,27,2200
C, spectral-norm,-1,15.62561035,13.8963623,0,0.89630127,371,36.2,2096
C, spectral-norm,-1,15.58312988,13.85693359,0,0.89855957,371,27.8,2208
C, spectral-norm,-1,15.67120361,13.93151855,0,0.898620605,371,27.8,2248
C, spectral-norm,-1,15.66766357,13.93664551,0,0.896179199,371,36.2,2244
C, spectral-norm,-1,15.64013672,13.90637207,0,0.898681641,371,27.2,2184
C, spectral-norm,-1,15.61834717,13.88928223,0,0.896179199,370,27.2,2188
C, spectral-norm,-1,15.69592285,13.95953369,0,0.896179199,370,36,2200
C, spectral-norm,-1,15.61810303,13.88903809,0,0.896179199,371,27.8,2136
C, spectral-norm,-1,15.6675415,13.92633057,0,0.898681641,371,27.8,2136
C, spectral-norm,-1,15.67718506,13.94488525,0,0.896179199,371,36.5,2196
C, spectral-norm,-1,15.5736084,13.8458252,0,0.896240234,371,27.8,2196
C, spectral-norm,-1,15.62878418,13.89929199,0,0.896179199,371,27.8,2096
C, spectral-norm,-1,15.67663574,13.93536377,0,0.898620605,371,37.2,2036
C, spectral-norm,-1,15.61181641,13.87988281,0,0.896179199,371,27.2,2096
C, spectral-norm,-1,15.6630249,13.93414307,0,0.896240234,371,27.2,2240
C, spectral-norm,-1,15.68634033,13.94396973,0,0.896118164,371,36.8,2096
C, spectral-norm,-1,15.56048584,13.82696533,0,0.901123047,372,27.8,2048
C, spectral-norm,-1,15.6696167,13.92810059,0,0.898620605,371,27.8,2248
C++, binary-trees,-1,36.52813721,28.05328369,0,3.315124512,911,27.5,170708
C++, binary-trees,-1,35.34454346,27.31390381,0,3.084899902,859,34.2,144080
C++, binary-trees,-1,36.28674316,27.85150146,0,3.26953125,911,27.8,176800
C++, binary-trees,-1,36.05371094,27.75585938,0,3.170898438,894,33.5,168544
C++, binary-trees,-1,35.99902344,27.6605835,0,3.170227051,901,27.8,201432
C++, binary-trees,-1,36.17687988,27.82025146,0,3.161499023,903,33.5,201380
C++, binary-trees,-1,34.51538086,26.69592285,0,3.015686035,837,27.8,134436
C++, binary-trees,-1,36.52496338,27.99108887,0,3.387756348,910,33.2,177004
C++, binary-trees,-1,36.08496094,27.75286865,0,3.141601563,902,27.8,201444
C++, binary-trees,-1,35.67663574,27.45996094,0,3.104064941,886,33,168588
C++, binary-trees,-1,35.93640137,27.63879395,0,3.151733398,896,27.8,168728
C++, binary-trees,-1,35.24066162,27.21429443,0,3.114257813,851,34.5,134376
C++, binary-trees,-1,36.13092041,27.79577637,0,3.119262695,904,27.5,168640
C++, binary-trees,-1,34.88702393,26.9831543,0,3.028564453,845,33.8,138060
C++, binary-trees,-1,35.4331665,27.29870605,0,3.11151123,876,27,168596
C++, binary-trees,-1,36.52478027,28.15985107,0,3.211425781,903,33,144208
C++, binary-trees,-1,35.23193359,27.21795654,0,3.103515625,857,27.8,144136
C++, binary-trees,-1,36.44580078,28.04498291,0,3.181335449,902,33.2,168640
C++, binary-trees,-1,36.46411133,28.02679443,0,3.271057129,911,27.5,176800
C++, binary-trees,-1,34.73797607,26.84802246,0,3.06640625,842,34.2,134344
C++, fannkuch-redux,-1,133.2147827,101.578186,0,8.601867676,3559,34,3912
C++, fannkuch-redux,-1,133.333374,101.6530151,0,8.601623535,3559,33.8,3924
C++, fannkuch-redux,-1,133.6434937,101.9122314,0,8.599365234,3558,33.8,4104
C++, fannkuch-redux,-1,133.7229614,101.973938,0,8.599182129,3558,34,3956
C++, fannkuch-redux,-1,133.7406006,101.9515381,0,8.611206055,3564,34.2,3716
C++, fannkuch-redux,-1,133.1455078,101.5158691,0,8.599304199,3558,35,4108
C++, fannkuch-redux,-1,133.5406494,101.8257446,0,8.599182129,3559,33.2,3996
C++, fannkuch-redux,-1,133.3648682,101.6875,0,8.599243164,3559,33.2,3920
C++, fannkuch-redux,-1,133.1743164,101.5435791,0.000915527,8.601623535,3559,34,3700
C++, fannkuch-redux,-1,133.7385864,101.9869385,0,8.599121094,3558,34.2,4108
C++, fannkuch-redux,-1,132.8710327,101.2943115,0,8.599243164,3558,34.2,3716
C++, fannkuch-redux,-1,133.5671997,101.8358154,0,8.604736328,3561,33.5,3952
C++, fannkuch-redux,-1,132.6449585,101.1175537,0,8.599182129,3559,33.8,3968
C++, fannkuch-redux,-1,133.5787354,101.850769,0,8.602172852,3559,34,3996
C++, fannkuch-redux,-1,133.496582,101.7910767,0,8.599243164,3558,34.5,3892
C++, fannkuch-redux,-1,133.4655151,101.7581177,0,8.601623535,3559,34,3952
C++, fannkuch-redux,-1,132.7597046,101.2193604,0,8.60168457,3559,34,4032
C++, fannkuch-redux,-1,133.6223755,101.8804932,0,8.599060059,3559,34,4108
C++, fannkuch-redux,-1,133.2980347,101.6303711,0,8.599182129,3558,33.8,3892
C++, fannkuch-redux,-1,132.8718872,101.2912598,0,8.596740723,3558,33.2,4064
C++, fasta,-1,16.41973877,10.13043213,0,1.74206543,719,27.8,3280
C++, fasta,-1,16.44714355,10.13708496,0,1.739257813,719,30.5,3236
C++, fasta,-1,16.38586426,10.09320068,0,1.739257813,719,27.5,3364
C++, fasta,-1,16.36730957,10.09008789,0,1.736755371,718,31.2,3112
C++, fasta,-1,16.35668945,10.07623291,0,1.739196777,719,27.8,3236
C++, fasta,-1,16.37353516,10.09637451,0,1.736816406,718,31,3300
C++, fasta,-1,16.38153076,10.09326172,0,1.739135742,718,27.8,3116
C++, fasta,-1,16.37921143,10.10168457,0,1.736755371,718,30.5,3172
C++, fasta,-1,17.0982666,10.51641846,0,1.823913574,754,27.8,3360
C++, fasta,-1,16.38104248,10.1003418,0,1.736877441,718,30.2,3284
C++, fasta,-1,16.37384033,10.09051514,0,1.739135742,719,27.8,3112
C++, fasta,-1,16.37335205,10.09222412,0,1.736694336,718,31,3284
C++, fasta,-1,16.36175537,10.08435059,0,1.739440918,719,27.8,3176
C++, fasta,-1,29.03765869,17.3170166,0,3.293823242,1363,30.5,3356
C++, fasta,-1,16.3449707,10.07128906,0,1.736755371,718,27.8,3168
C++, fasta,-1,16.3762207,10.09960938,0,1.736999512,718,31,3352
C++, fasta,-1,16.3583374,10.08325195,0,1.736877441,718,27.8,3132
C++, fasta,-1,16.38806152,10.10284424,0,1.736755371,718,32.2,3176
C++, fasta,-1,16.37536621,10.10723877,0,1.739318848,718,27.5,3296
C++, fasta,-1,16.36761475,10.09320068,0,1.736755371,718,30.8,3284
C++, k-nucleotide,-1,56.64562988,40.5546875,0,6.387634277,1698,32,156648
C++, k-nucleotide,-1,55.74749756,40.05371094,0,6.244140625,1661,32,156028
C++, k-nucleotide,-1,56.65655518,40.37841797,0,6.42791748,1716,31.5,156656
C++, k-nucleotide,-1,56.41088867,40.50012207,0,6.343017578,1681,31.8,156476
C++, k-nucleotide,-1,55.79278564,39.98181152,0,6.195739746,1670,32,156468
C++, k-nucleotide,-1,57.42919922,41.14953613,0,6.582824707,1717,32.5,156372
C++, k-nucleotide,-1,59.22589111,42.29003906,0,7.27154541,1780,31.5,156552
C++, k-nucleotide,-1,55.37780762,39.59002686,0,6.10144043,1668,31.2,156440
C++, k-nucleotide,-1,56.3550415,40.41937256,0,6.264221191,1687,32,156408
C++, k-nucleotide,-1,56.50488281,40.49304199,0,6.364257813,1690,32,156004
C++, k-nucleotide,-1,56.92114258,40.75500488,0,6.468261719,1704,31.8,156368
C++, k-nucleotide,-1,57.81384277,41.02587891,0,6.648620605,1771,31.5,156564
C++, k-nucleotide,-1,59.19622803,42.28186035,0,7.241821289,1775,32.8,156592
C++, k-nucleotide,-1,55.82049561,40.09588623,0,6.192016602,1659,31.8,156412
C++, k-nucleotide,-1,56.4989624,40.57019043,0.000793457,6.333374023,1683,31.5,156696
C++, k-nucleotide,-1,56.24743652,40.128479,0,6.376708984,1703,31.2,156560
C++, k-nucleotide,-1,56.4140625,40.44592285,0,6.229064941,1681,32.5,156704
C++, k-nucleotide,-1,56.04559326,40.2244873,0,6.277526855,1670,32.2,156324
C++, k-nucleotide,-1,56.60021973,40.51623535,0,6.370239258,1699,31.8,156324
C++, k-nucleotide,-1,56.75775146,40.4697876,0,6.460144043,1720,32,156620
C++, mandelbrot,-1,31.11358643,27.5869751,0,2.035766602,839,27,33932
C++, mandelbrot,-1,31.15679932,27.63049316,0,2.036071777,838,33,33760
C++, mandelbrot,-1,31.14202881,27.6137085,0,2.035888672,838,27.5,33832
C++, mandelbrot,-1,31.18792725,27.66192627,0,2.036071777,839,33.2,33784
C++, mandelbrot,-1,31.1572876,27.62969971,0.000366211,2.036010742,839,27.5,33728
C++, mandelbrot,-1,31.19775391,27.67028809,0,2.036193848,839,32.5,33828
C++, mandelbrot,-1,31.13751221,27.62054443,0,2.035766602,839,27.8,33864
C++, mandelbrot,-1,31.17565918,27.66833496,0,2.036621094,838,33.5,33884
C++, mandelbrot,-1,31.15148926,27.62329102,0,2.0390625,839,27.8,33844
C++, mandelbrot,-1,31.16595459,27.64300537,0,2.036193848,839,33.5,33864
C++, mandelbrot,-1,31.1272583,27.59094238,0,2.038696289,839,27.2,33864
C++, mandelbrot,-1,31.18652344,27.66003418,0,2.036315918,838,32.8,33820
C++, mandelbrot,-1,31.0904541,27.57617188,0,2.035827637,839,27.8,33828
C++, mandelbrot,-1,31.22961426,27.69458008,0,2.03894043,839,33,33728
C++, mandelbrot,-1,31.16790771,27.63916016,0,2.038696289,839,27.8,33804
C++, mandelbrot,-1,31.16387939,27.64013672,0,2.035949707,838,33.8,33848
C++, mandelbrot,-1,31.13818359,27.60742188,0,2.036193848,839,27.8,33764
C++, mandelbrot,-1,31.20343018,27.66882324,0,2.038757324,839,33.2,33724
C++, mandelbrot,-1,31.08203125,27.56036377,0,2.035766602,839,27.8,33840
C++, mandelbrot,-1,31.15844727,27.63897705,0,2.038818359,839,32.8,33832
C++, n-body,-1,38.94476318,27.00610352,0,5.16595459,2137,30.2,1684
C++, n-body,-1,38.48956299,26.58752441,0,5.165283203,2137,31,1704
C++, n-body,-1,38.52557373,26.62359619,0,5.165588379,2137,30.8,1700
C++, n-body,-1,38.50793457,26.61413574,0,5.165222168,2137,30.8,1604
C++, n-body,-1,38.4887085,26.57965088,0,5.165161133,2138,29.2,1744
C++, n-body,-1,38.55456543,26.64300537,0,5.167907715,2138,30.8,1704
C++, n-body,-1,38.49108887,26.597229,0,5.165283203,2137,30,1704
C++, n-body,-1,38.49359131,26.5960083,0,5.165283203,2137,30.5,1604
C++, n-body,-1,38.51623535,26.60437012,0,5.165161133,2137,29.5,1660
C++, n-body,-1,38.47741699,26.59881592,0,5.165344238,2137,30.5,1732
C++, n-body,-1,38.48223877,26.58795166,0,5.165222168,2138,30.5,1748
C++, n-body,-1,38.56506348,26.6305542,0,5.1796875,2143,29.5,1684
C++, n-body,-1,38.48858643,26.5881958,0,5.167602539,2138,30,1736
C++, n-body,-1,38.48730469,26.58917236,0,5.165161133,2137,30,1648
C++, n-body,-1,38.48101807,26.5859375,0,5.165161133,2137,30.2,1684
C++, n-body,-1,38.50476074,26.60180664,0,5.167724609,2137,30.2,1740
C++, n-body,-1,38.50689697,26.60546875,0,5.165283203,2137,30.5,1716
C++, n-body,-1,38.50335693,26.60119629,0,5.165161133,2137,30,1648
C++, n-body,-1,38.51623535,26.61114502,0,5.165161133,2137,30,1736
C++, n-body,-1,38.48443604,26.58813477,0,5.167602539,2137,29.8,1744
C++, regex-redux,-1,27.77166748,17.76403809,0,2.94354248,1064,30.8,275788
C++, regex-redux,-1,27.42297363,17.7197876,0.000793457,2.880187988,1034,30.5,275752
C++, regex-redux,-1,27.47949219,17.5067749,0,2.939941406,1057,30,275892
C++, regex-redux,-1,27.81427002,17.57012939,0,3.010314941,1087,30.8,275780
C++, regex-redux,-1,27.09204102,17.47875977,0,2.849365234,1022,30,275876
C++, regex-redux,-1,27.47937012,17.54589844,0,2.920288086,1054,30.2,275936
C++, regex-redux,-1,27.07757568,17.4888916,0,2.831359863,1017,30,275756
C++, regex-redux,-1,27.44464111,17.55438232,0,2.918701172,1051,30.8,275924
C++, regex-redux,-1,27.45043945,17.54522705,0,2.917358398,1050,31.2,275892
C++, regex-redux,-1,27.76586914,17.70343018,0,2.969604492,1071,29.8,275760
C++, regex-redux,-1,27.25872803,17.4987793,0,2.877258301,1036,30.2,275908
C++, regex-redux,-1,27.28344727,17.5458374,0,2.88104248,1031,30,275852
C++, regex-redux,-1,27.30523682,17.65618896,0,2.859130859,1026,30.5,275872
C++, regex-redux,-1,27.43041992,17.65472412,0,2.893554688,1043,30.5,275932
C++, regex-redux,-1,27.4744873,17.50018311,0,2.94140625,1059,30.2,275712
C++, regex-redux,-1,27.51812744,17.5848999,0,2.915100098,1052,30.2,276240
C++, regex-redux,-1,27.53338623,17.49530029,0,2.947753906,1063,30.5,275988
C++, regex-redux,-1,27.35968018,17.59967041,0,2.889587402,1035,31.2,275760
C++, regex-redux,-1,27.51379395,17.58795166,0,2.929321289,1052,30,275760
C++, regex-redux,-1,26.93566895,17.53967285,0,2.780639648,994,27.5,275876
C++, reverse-complement,-1,2.87310791,1.485717773,0,0.549743652,140,27.8,127200
C++, reverse-complement,-1,2.867126465,1.485046387,0,0.545166016,139,27.8,127272
C++, reverse-complement,-1,2.851196289,1.478515625,0,0.542419434,139,27.8,127232
C++, reverse-complement,-1,2.853515625,1.478149414,0,0.542419434,139,27.8,127224
C++, reverse-complement,-1,2.850097656,1.476135254,0,0.542236328,138,27.8,127316
C++, reverse-complement,-1,2.853942871,1.481018066,0,0.542419434,139,27.8,127248
C++, reverse-complement,-1,2.861022949,1.483093262,0,0.542419434,139,30.2,127260
C++, reverse-complement,-1,2.867980957,1.487243652,0,0.541992188,139,27.2,127304
C++, reverse-complement,-1,2.856750488,1.479980469,0,0.542297363,139,27.2,127316
C++, reverse-complement,-1,2.848022461,1.472839355,0,0.548828125,139,27.2,127268
C++, reverse-complement,-1,2.854492188,1.478027344,0,0.549560547,139,27.2,127276
C++, reverse-complement,-1,2.88848877,1.499084473,0,0.552856445,139,27.2,127276
C++, reverse-complement,-1,2.855163574,1.476013184,0,0.550109863,139,27.2,127192
C++, reverse-complement,-1,2.849182129,1.474060059,0,0.549865723,139,29.8,127296
C++, reverse-complement,-1,2.847229004,1.470397949,0,0.552612305,139,27.2,127244
C++, reverse-complement,-1,2.863525391,1.473083496,0,0.549987793,139,27.2,127184
C++, reverse-complement,-1,2.868591309,1.485046387,0,0.55267334,139,27.2,127304
C++, reverse-complement,-1,2.87298584,1.488769531,0,0.552978516,139,27.2,127304
C++, reverse-complement,-1,2.848876953,1.472167969,0,0.549926758,139,27.2,127316
C++, reverse-complement,-1,2.874511719,1.485290527,0,0.555175781,140,27.2,127312
C++, spectral-norm,-1,21.02600098,15.31591797,0,1.613098145,667,27.5,2572
C++, spectral-norm,-1,20.99554443,15.29638672,0,1.610656738,666,32.8,2580
C++, spectral-norm,-1,21.01263428,15.30505371,0,1.610595703,667,27.8,2524
C++, spectral-norm,-1,20.99768066,15.29748535,0,1.610534668,666,32.8,2456
C++, spectral-norm,-1,20.91717529,15.22894287,0,1.612976074,666,27.5,2588
C++, spectral-norm,-1,21.00939941,15.29724121,0,1.61315918,666,33.5,2516
C++, spectral-norm,-1,20.94085693,15.25280762,0,1.610473633,666,27.5,2672
C++, spectral-norm,-1,20.98791504,15.29077148,0,1.613037109,667,33.2,2596
C++, spectral-norm,-1,20.92993164,15.23999023,0,1.61315918,667,27.8,2584
C++, spectral-norm,-1,20.97442627,15.29974365,0,1.613098145,666,33.2,2568
C++, spectral-norm,-1,20.95739746,15.26452637,0,1.612976074,666,27,2564
C++, spectral-norm,-1,21.04559326,15.33422852,0,1.613037109,666,33.2,2628
C++, spectral-norm,-1,20.97894287,15.28564453,0,1.610534668,667,27.8,2628
C++, spectral-norm,-1,20.93493652,15.24658203,0,1.610595703,666,33.2,2632
C++, spectral-norm,-1,20.94952393,15.25317383,0,1.61315918,667,27.8,2624
C++, spectral-norm,-1,20.98297119,15.28924561,0,1.610595703,666,33,2588
C++, spectral-norm,-1,21.10394287,15.37927246,0,1.610473633,666,27.2,2568
C++, spectral-norm,-1,20.97631836,15.2755127,0,1.610534668,666,33.2,2668
C++, spectral-norm,-1,20.9798584,15.27960205,0,1.613098145,667,27,2568
C++, spectral-norm,-1,20.94873047,15.25866699,0,1.610534668,666,33.2,2672
CSharp, binary-trees,-1,417.1848145,202.6626587,0.000854492,77.7310791,24635,30.2,2234248
CSharp, binary-trees,-1,421.8510132,198.7955933,0.000732422,81.2454834,26066,31.2,2095820
CSharp, binary-trees,-1,417.1100464,198.3736572,0.000854492,79.42919922,25339,30.2,2221984
CSharp, binary-trees,-1,419.2080688,205.6077271,0,77.17102051,24346,30.2,2248796
CSharp, binary-trees,-1,412.4923096,198.5743408,0.000610352,77.66729736,24645,31,2230236
CSharp, binary-trees,-1,411.583252,199.1190796,0.000671387,76.96563721,24374,31,2064136
CSharp, binary-trees,-1,412.7338257,197.8453369,0,77.87475586,24759,30.2,2086732
CSharp, binary-trees,-1,407.6819458,197.5422363,0.000854492,76.25915527,24107,30.2,1988768
CSharp, binary-trees,-1,412.2030029,194.1395874,0.000732422,79.86932373,25517,31,1991456
CSharp, binary-trees,-1,415.6994629,203.3231201,0,76.99304199,24350,30.8,2307600
CSharp, binary-trees,-1,413.128418,197.7578125,0.000915527,78.25756836,24813,31.5,1998392
CSharp, binary-trees,-1,414.434021,198.055481,0.000732422,78.54284668,24985,30.8,2280240
CSharp, binary-trees,-1,422.3548584,201.8962402,0,80.27490234,25545,32,1763324
CSharp, binary-trees,-1,414.5598145,199.777771,0,78.13293457,24781,30.2,2178332
CSharp, binary-trees,-1,413.866333,202.3318481,0.000732422,76.14752197,24068,31.5,2211660
CSharp, binary-trees,-1,412.3141479,202.0944214,0,75.87713623,23929,31,1893432
CSharp, binary-trees,-1,414.4378052,203.6282349,0,76.0022583,23958,30.2,2216208
CSharp, binary-trees,-1,415.0528564,204.6875,0.000610352,75.72894287,23870,30.8,1971476
CSharp, binary-trees,-1,412.3587646,193.2576904,0,79.66168213,25441,31.2,1961492
CSharp, binary-trees,-1,417.0029297,202.8369751,0,77.55523682,24481,31,1717700
CSharp, fannkuch-redux,-1,79.81005859,61.04022217,0,5.274658203,2181,34.2,30476
CSharp, fannkuch-redux,-1,80.26403809,61.33929443,0,5.303710938,2192,33.8,30492
CSharp, fannkuch-redux,-1,79.80541992,61.04852295,0,5.270080566,2178,33.8,30552
CSharp, fannkuch-redux,-1,79.78564453,61.01391602,0,5.265380859,2177,34,30540
CSharp, fannkuch-redux,-1,80.07775879,61.20166016,0.000854492,5.298828125,2191,33.5,29704
CSharp, fannkuch-redux,-1,80.0692749,61.1965332,0,5.2890625,2187,34,29720
CSharp, fannkuch-redux,-1,80.22766113,61.29193115,0,5.308532715,2195,34.2,29940
CSharp, fannkuch-redux,-1,79.80810547,61.04742432,0,5.260070801,2174,34.2,30344
CSharp, fannkuch-redux,-1,80.70794678,61.49249268,0,5.39074707,2229,32.5,30536
CSharp, fannkuch-redux,-1,80.22369385,61.38232422,0,5.28302002,2182,34,30176
CSharp, fannkuch-redux,-1,80.03375244,61.21087646,0,5.275512695,2180,33.2,29688
CSharp, fannkuch-redux,-1,80.15795898,61.30004883,0,5.279968262,2182,33.8,30320
CSharp, fannkuch-redux,-1,80.64404297,61.54760742,0,5.330383301,2203,32.2,29676
CSharp, fannkuch-redux,-1,80.02996826,61.22460938,0,5.265075684,2176,34,30508
CSharp, fannkuch-redux,-1,79.90698242,61.05169678,0,5.294128418,2188,32.2,30160
CSharp, fannkuch-redux,-1,80.0802002,61.13867188,0.000793457,5.318237305,2198,32,29764
CSharp, fannkuch-redux,-1,80.3215332,61.29614258,0,5.346130371,2208,32.8,30204
CSharp, fannkuch-redux,-1,80.19189453,61.14666748,0,5.342102051,2209,33.2,30380
CSharp, fannkuch-redux,-1,80.39385986,61.34625244,0,5.354492188,2213,33.5,30384
CSharp, fannkuch-redux,-1,80.16357422,61.23712158,0,5.308410645,2194,34.2,30380
CSharp, fasta,-1,48.28863525,36.52996826,0,3.441040039,1344,33,52288
CSharp, fasta,-1,48.0491333,36.30517578,0,3.414245605,1349,33.5,47704
CSharp, fasta,-1,48.0357666,36.33227539,0,3.408508301,1355,33,45496
CSharp, fasta,-1,48.24902344,36.4206543,0,3.437011719,1359,33.5,48852
CSharp, fasta,-1,48.72241211,36.88165283,0,3.436584473,1358,32.8,48724
CSharp, fasta,-1,48.46008301,36.65911865,0,3.447814941,1356,33.2,49044
CSharp, fasta,-1,48.27264404,36.550354,0,3.405944824,1345,32.8,46888
CSharp, fasta,-1,48.63171387,36.74713135,0,3.46081543,1365,33.8,46380
CSharp, fasta,-1,48.84918213,36.91778564,0,3.497436523,1368,33.5,49172
CSharp, fasta,-1,48.6784668,36.81512451,0,3.478820801,1363,33.5,50040
CSharp, fasta,-1,48.35144043,36.55230713,0,3.417663574,1357,33.8,48352
CSharp, fasta,-1,48.14404297,36.35809326,0,3.460205078,1348,33.8,53876
CSharp, fasta,-1,48.38818359,36.47918701,0,3.50201416,1364,33.2,46700
CSharp, fasta,-1,48.89794922,36.85235596,0,3.476379395,1385,32.5,47440
CSharp, fasta,-1,49.56878662,37.25854492,0,3.562988281,1412,33,48040
CSharp, fasta,-1,48.94213867,36.87463379,0,3.551086426,1382,33.2,50228
CSharp, fasta,-1,47.71472168,35.96435547,0,3.439208984,1354,33.8,47560
CSharp, fasta,-1,48.22290039,36.29772949,0,3.46673584,1382,33.5,45544
CSharp, fasta,-1,48.72784424,36.67260742,0,3.521484375,1396,33,45920
CSharp, fasta,-1,48.54602051,36.58892822,0,3.481567383,1378,32.5,46756
CSharp, k-nucleotide,-1,119.43927,91.06164551,0,8.604309082,3082,32.5,183336
CSharp, k-nucleotide,-1,118.3356934,90.15307617,0,8.508300781,3066,32,183424
CSharp, k-nucleotide,-1,118.4577026,90.12365723,0,8.540649414,3082,32,183212
CSharp, k-nucleotide,-1,118.7018433,90.4284668,0,8.531982422,3068,32,183808
